timestamp,label,L_qw,L_qx,L_qy,L_qz,L_f1,L_f2,L_f3,L_f4,L_f5,R_qw,R_qx,R_qy,R_qz,R_f1,R_f2,R_f3,R_f4,R_f5
1.805,teacher,0.8838,-0.2501,-0.3774,-0.118,0.0,0.0,0.0,0.675,1.0,0.5601,-0.4029,0.0844,-0.7189,0.0,0.7961,1.0,0.0,1.0
1.825,teacher,0.884,-0.2499,-0.3769,-0.1182,0.0,0.0,0.0,0.6311,1.0,0.5601,-0.4022,0.085,-0.7192,0.0,0.9372,1.0,0.0,1.0
1.845,teacher,0.8843,-0.2494,-0.3767,-0.1178,0.0,0.0,0.0,0.6399,1.0,0.5599,-0.4017,0.0858,-0.7195,0.0,0.9497,0.9891,0.0,0.1224
1.865,teacher,0.8846,-0.2493,-0.3764,-0.1171,0.0,0.0,0.0,0.6882,0.8243,0.5593,-0.4012,0.0869,-0.7202,0.0,1.0,1.0,0.0,1.0
1.885,teacher,0.885,-0.2497,-0.3755,-0.1161,0.0,0.0,0.0,0.7584,0.6287,0.5585,-0.4008,0.0879,-0.721,0.0,0.8776,1.0,0.0,0.4393
1.905,teacher,0.8855,-0.2504,-0.3741,-0.1149,0.0,0.0,0.0,0.7409,1.0,0.5574,-0.4006,0.0885,-0.7218,0.0,0.8714,0.9812,0.0,0.9146
1.925,teacher,0.8859,-0.2513,-0.3732,-0.1132,0.0,0.0,0.0,0.7277,0.6026,0.5566,-0.4006,0.0889,-0.7224,0.0,0.7334,0.9839,0.0,0.4657
1.945,teacher,0.886,-0.2527,-0.3726,-0.1107,0.0,0.0,0.0,0.6311,1.0,0.5556,-0.4008,0.0893,-0.723,0.0,0.9121,1.0,0.0,0.7562
1.965,teacher,0.8861,-0.2548,-0.3719,-0.1078,0.0,0.0,0.0,0.8023,1.0,0.5544,-0.4011,0.0898,-0.7236,0.0,0.9184,0.9878,0.0,0.5713
1.985,teacher,0.8864,-0.257,-0.3706,-0.1046,0.0,0.0,0.0,0.6179,0.9157,0.5533,-0.4014,0.0901,-0.7242,0.0,0.8588,0.9681,0.0,1.0
0.008,teacher,0.4614,-0.6252,0.2797,0.564,0.0368,0.0,0.0,0.4994,0.0,0.1846,0.242,0.6461,0.7,0.0,0.0626,0.0019,0.0547,0.4393
0.026,teacher,0.4692,-0.6207,0.2851,0.5598,0.086,0.0,0.0,0.3414,0.0,0.1821,0.2371,0.6462,0.7022,0.0,0.0344,0.0,0.0698,0.6241
0.047,teacher,0.4772,-0.6155,0.2898,0.5563,0.0813,0.0,0.0,0.4775,0.0,0.1791,0.2333,0.6457,0.7047,0.0,0.0,0.0058,0.0069,0.6505
0.066,teacher,0.4833,-0.6113,0.2925,0.5542,0.093,0.0,0.0,0.3633,0.0,0.1774,0.2314,0.645,0.7064,0.0,0.0563,0.0,0.0321,1.0
0.086,teacher,0.4868,-0.6087,0.2932,0.5536,0.0719,0.0,0.0,0.4292,0.0,0.1784,0.2329,0.6437,0.7068,0.0,0.0689,0.0163,0.0497,1.0
0.106,teacher,0.4875,-0.6078,0.2925,0.5544,0.0532,0.0,0.0,0.4775,0.0,0.1824,0.2379,0.6417,0.7061,0.0,0.0093,0.0268,0.0396,1.0
0.127,teacher,0.4875,-0.6078,0.2925,0.5544,0.0345,0.0,0.0,0.4643,0.0,0.1877,0.244,0.6391,0.7048,0.0,0.0877,0.0176,0.022,0.8882
0.147,teacher,0.485,-0.609,0.2893,0.5569,0.0204,0.0,0.0,0.4072,0.0,0.1923,0.2493,0.6368,0.7038,0.0,0.0,0.0268,0.0648,1.0
0.168,teacher,0.4832,-0.6103,0.2867,0.5584,0.0,0.0,0.0,0.4292,0.0,0.1947,0.2525,0.6353,0.7034,0.0,0.0,0.0215,0.0572,1.0
0.187,teacher,0.4811,-0.6117,0.2834,0.5604,0.0,0.0,0.0,0.337,0.0,0.1947,0.2528,0.6346,0.7039,0.0,0.0438,0.0241,0.0875,1.0
0.207,teacher,0.4786,-0.6133,0.2796,0.5627,0.0,0.0,0.0,0.4687,0.0,0.1929,0.251,0.6342,0.7054,0.0,0.0,0.0019,0.0396,1.0
0.227,teacher,0.4761,-0.6148,0.2755,0.5652,0.0345,0.0,0.0,0.3589,0.0,0.19,0.2479,0.6338,0.7076,0.0,0.329,0.0281,0.0572,0.7826
0.247,teacher,0.4739,-0.616,0.2716,0.5677,0.0579,0.0,0.0,0.3546,0.0,0.1869,0.2443,0.6329,0.7104,0.0,0.0,0.011,0.0094,0.3864
0.267,teacher,0.4717,-0.6171,0.2682,0.5699,0.0,0.0,0.0,0.2931,0.0,0.1843,0.2411,0.6316,0.7134,0.0,0.0,0.0,0.0069,0.6241
0.287,teacher,0.4693,-0.6184,0.2653,0.5718,0.0555,0.0,0.0,0.4248,0.0,0.1827,0.2387,0.6301,0.716,0.0,0.2381,0.0071,0.0295,1.0
0.307,teacher,0.468,-0.6189,0.2635,0.5731,0.079,0.0,0.0,0.4731,0.0,0.1813,0.236,0.6287,0.7184,0.0,0.2852,0.0032,0.0698,1.0
0.327,teacher,0.47,-0.6169,0.2634,0.5737,0.0345,0.0,0.0,0.5565,0.0,0.1785,0.2316,0.6276,0.7216,0.0,0.0,0.0006,0.0572,1.0
0.347,teacher,0.4772,-0.6115,0.2635,0.5734,0.0813,0.0,0.0,0.4775,0.0,0.1736,0.2258,0.624,0.7277,0.0,0.0,0.0268,0.0119,1.0
0.367,teacher,0.4887,-0.604,0.2609,0.5729,0.0977,0.0,0.0,0.4687,0.0,0.1677,0.2209,0.616,0.7373,0.0,0.0281,0.0241,0.0,1.0
0.387,teacher,0.502,-0.597,0.2529,0.5724,0.0673,0.0,0.0,0.337,0.0,0.1625,0.2204,0.6033,0.749,0.0,0.0218,0.07,0.0,0.7033
0.407,teacher,0.5146,-0.5931,0.2391,0.5712,0.154,0.0,0.0,0.4028,0.0,0.1595,0.2267,0.5876,0.7601,0.0,0.0062,0.0464,0.0144,1.0
0.429,teacher,0.5259,-0.5938,0.2181,0.5685,0.0,0.0,0.0,0.3677,0.0,0.1581,0.2386,0.5694,0.7706,0.0,0.1692,0.0516,0.0,0.4921
0.448,teacher,0.535,-0.5991,0.1903,0.5645,0.0,0.0,0.0,0.3984,0.0,0.1554,0.2528,0.5486,0.7817,0.0,0.0,0.0817,0.0,1.0
0.468,teacher,0.5415,-0.6068,0.1597,0.5596,0.086,0.0,0.0,0.4204,0.0,0.1508,0.2649,0.5257,0.7943,0.0,0.0344,0.0385,0.0,0.7826
0.487,teacher,0.5483,-0.6138,0.1285,0.5533,0.0696,0.0,0.0,0.4775,0.0,0.1448,0.2729,0.5003,0.8088,0.0,0.0783,0.0739,0.0,1.0
0.508,teacher,0.5587,-0.6174,0.0986,0.545,0.0,0.0,0.0,0.4116,0.0,0.1371,0.277,0.4716,0.8259,0.0,0.0469,0.1328,0.0,1.0
0.528,teacher,0.573,-0.6166,0.0703,0.5353,0.0,0.0,0.0,0.4116,0.0,0.1271,0.2791,0.4401,0.8439,0.0,0.025,0.1001,0.0,1.0
0.548,teacher,0.5881,-0.6128,0.0432,0.5261,0.0,0.0,0.0,0.3809,0.0,0.1151,0.2816,0.4071,0.8612,0.0,0.1786,0.1839,0.0,1.0
0.567,teacher,0.5881,-0.6073,0.0162,0.5172,0.0,0.0,0.0,0.4862,0.0,0.1011,0.2861,0.3738,0.8765,0.0,0.1378,0.1917,0.0,0.0
0.587,teacher,0.617,-0.601,-0.0091,0.5079,0.0,0.0,0.0,0.3194,0.0,0.0847,0.2921,0.3392,0.8902,0.0,0.1786,0.1917,0.0,0.4129
0.608,teacher,0.6311,-0.5946,-0.0333,0.4969,0.0,0.0,0.0,0.3238,0.0,0.067,0.2988,0.304,0.9022,0.0,0.2507,0.2729,0.0,0.8354
0.627,teacher,0.6454,-0.5883,-0.0587,0.4837,0.0,0.0,0.0,0.4555,0.0,0.0474,0.3062,0.2678,0.9123,0.0,0.3823,0.358,0.0,0.4129
0.648,teacher,0.658,-0.5826,-0.0848,0.4695,0.0,0.0,0.0,0.4731,0.0,0.0254,0.314,0.2309,0.9206,0.0,0.4889,0.4287,0.0,0.7298
0.669,teacher,0.6685,-0.5778,-0.111,0.455,0.0,0.0,0.0,0.4862,0.0,0.001,0.3212,0.1941,0.9269,0.0,0.5516,0.4889,0.0,0.6769
0.688,teacher,0.678,-0.5731,-0.137,0.4395,0.0,0.0,0.0,0.416,0.0,0.026,-0.3267,-0.157,-0.9316,0.0,0.5767,0.574,0.0,1.0
0.71,teacher,0.6883,-0.5673,-0.161,0.4225,0.0,0.0,0.0,0.6048,0.0,0.0541,-0.3303,-0.1223,-0.9344,0.0,0.7209,0.6945,0.0,1.0
0.728,teacher,0.7007,-0.5592,-0.1823,0.4037,0.0,0.0,0.0,0.4687,0.0809,0.0855,-0.3348,-0.0885,-0.9342,0.0,0.7428,0.7377,0.0,0.5713
0.749,teacher,0.7143,-0.5499,-0.2002,0.3839,0.0,0.0,0.0,0.6048,0.3026,0.1187,-0.3438,-0.0588,-0.9296,0.0,0.699,0.76,0.0,0.7826
0.768,teacher,0.7283,-0.5402,-0.2152,0.3625,0.0,0.0,0.0,0.4994,0.0,0.1547,-0.3558,-0.0312,-0.9211,0.0,0.7961,0.7717,0.0,1.0
0.788,teacher,0.7427,-0.5304,-0.2274,0.3395,0.0,0.0,0.0,0.675,1.0,0.1912,-0.3668,-0.0049,-0.9105,0.0,0.8306,0.883,0.0,1.0
0.81,teacher,0.7572,-0.5203,-0.2379,0.3152,0.0,0.0,0.0,0.5916,0.1591,0.2266,-0.3743,0.0197,-0.899,0.0,0.8808,0.904,0.0,1.0
0.828,teacher,0.7706,-0.5101,-0.249,0.2896,0.0,0.0,0.0,0.6048,0.2504,0.2617,-0.3796,0.0427,-0.8863,0.0,0.9717,0.9105,0.0,1.0
0.849,teacher,0.7823,-0.5002,-0.2609,0.2641,0.0,0.0,0.0,0.5872,0.1983,0.2944,-0.3834,0.0632,-0.8731,0.0,0.9529,0.9079,0.0,0.8618
0.868,teacher,0.7921,-0.4907,-0.2714,0.2413,0.0,0.0,0.0,0.6926,0.0678,0.3242,-0.3845,0.0823,-0.8604,0.0,0.9842,0.9289,0.0,0.941
0.888,teacher,0.8015,-0.4804,-0.2803,0.2197,0.0,0.0,0.0,0.675,0.0287,0.352,-0.3827,0.1003,-0.8483,0.0,0.9811,0.9498,0.0,1.0
0.909,teacher,0.8103,-0.4697,-0.2883,0.1992,0.0,0.0,0.0,0.6399,0.6157,0.3761,-0.3804,0.1152,-0.837,0.0,1.0,0.9812,0.0,1.0
0.929,teacher,0.8176,-0.4598,-0.2964,0.1796,0.0,0.0,0.0,0.6487,0.0,0.3967,-0.3803,0.1276,-0.8256,0.0,0.9372,1.0,0.0,0.5713
0.948,teacher,0.8233,-0.4512,-0.3041,0.1617,0.0,0.0,0.0,0.5433,0.0678,0.4135,-0.383,0.1369,-0.8146,0.0,0.9027,0.9852,0.0,0.3072
0.968,teacher,0.8284,-0.4433,-0.3096,0.1462,0.0,0.0,0.0,0.7365,0.0,0.4284,-0.3858,0.1437,-0.8043,0.0,0.9842,0.9825,0.0,0.6769
0.989,teacher,0.8346,-0.4341,-0.3127,0.1312,0.0,0.0,0.0,0.5345,0.0,0.4418,-0.3864,0.1495,-0.7957,0.0,1.0,1.0,0.0,0.6769
1.01,teacher,0.8425,-0.4221,-0.3145,0.1148,0.0,0.0,0.0,0.7321,0.0,0.453,-0.3855,0.1553,-0.7887,0.0,1.0,1.0,0.0,1.0
1.029,teacher,0.8505,-0.4091,-0.316,0.0977,0.0,0.0,0.0,0.4775,0.0,0.463,-0.383,0.1615,-0.7829,0.0,1.0,1.0,0.0,0.1488
1.048,teacher,0.8573,-0.3975,-0.3173,0.0798,0.0,0.0,0.0,0.8067,0.0,0.4721,-0.3779,0.1677,-0.7786,0.0,0.9999,1.0,0.0,0.4393
1.068,teacher,0.8625,-0.3882,-0.3184,0.0632,0.0,0.0,0.0,0.6531,0.0,0.481,-0.3716,0.1723,-0.7751,0.0,1.0,1.0,0.0,0.5713
1.089,teacher,0.8677,-0.3782,-0.319,0.0487,0.0,0.0,0.0,0.6838,0.0,0.4882,-0.368,0.1735,-0.7721,0.0,0.9623,1.0,0.0,1.0
1.109,teacher,0.8736,-0.3652,-0.3196,0.0355,0.0,0.0,0.0,0.6135,0.0,0.4933,-0.3685,0.1713,-0.7691,0.0,1.0,1.0,0.0,0.2808
1.129,teacher,0.8795,-0.3508,-0.3207,0.0235,0.0,0.0,0.0,0.8243,0.0,0.4967,-0.3702,0.1681,-0.7668,0.0,1.0,1.0,0.0,1.0
1.149,teacher,0.8845,-0.3375,-0.3219,0.0112,0.0,0.0,0.0,0.5872,1.0,0.4991,-0.3699,0.166,-0.7658,0.0,0.9811,1.0,0.0,1.0
1.169,teacher,0.8878,-0.3281,-0.3227,-0.0024,0.0,0.0,0.0,0.7277,0.2374,0.4998,-0.368,0.1656,-0.7664,0.0,1.0,1.0,0.0,0.8354
1.189,teacher,0.8897,-0.3218,-0.3234,-0.0175,0.0,0.0,0.0,0.6179,0.1983,0.4987,-0.3671,0.1642,-0.7678,0.0,1.0,1.0,0.0,0.2808
1.209,teacher,0.8906,-0.3166,-0.3251,-0.0315,0.0,0.0,0.0,0.7452,0.0,0.4974,-0.3696,0.1603,-0.7683,0.0,0.9811,1.0,0.0,0.0
1.229,teacher,0.8907,-0.3113,-0.3281,-0.0438,0.0,0.0,0.0,0.7365,1.0,0.4963,-0.3752,0.1551,-0.7674,0.0,1.0,1.0,0.0,0.6769
1.249,teacher,0.8899,-0.3082,-0.3315,-0.056,0.0,0.0,0.0,0.517,1.0,0.4948,-0.382,0.1497,-0.7661,0.0,0.9278,1.0,0.0,0.5449
1.269,teacher,0.8881,-0.3076,-0.3346,-0.069,0.0,0.0,0.0,0.675,1.0,0.4924,-0.3871,0.1453,-0.7659,0.0,1.0,1.0,0.0,1.0
1.289,teacher,0.8861,-0.3065,-0.338,-0.0815,0.0,0.0,0.0,0.7452,0.0,0.4891,-0.3903,0.1424,-0.7669,0.0,1.0,1.0,0.0,0.9938
1.311,teacher,0.8844,-0.3032,-0.3427,-0.0921,0.0,0.0,0.0,0.6179,1.0,0.4857,-0.3934,0.1394,-0.7681,0.0,1.0,1.0,0.0,0.5449
1.329,teacher,0.8829,-0.2991,-0.3474,-0.1019,0.0,0.0,0.0,0.6179,1.0,0.4805,-0.3985,0.1341,-0.7697,0.0,1.0,1.0,0.0,0.7826
1.349,teacher,0.8808,-0.2958,-0.3511,-0.1158,0.0,0.0,0.0,0.7584,0.7461,0.4698,-0.4081,0.1272,-0.7723,0.0,1.0,1.0,0.0,0.8882
1.37,teacher,0.8791,-0.296,-0.3532,-0.1218,0.0,0.0,0.0,0.7584,1.0,0.4678,-0.4131,0.1263,-0.7711,0.0,0.9654,1.0,0.0,1.0
1.389,teacher,0.8786,-0.2957,-0.3564,-0.1164,0.0,0.0,0.0,0.7452,1.0,0.4724,-0.4106,0.1271,-0.7695,0.0,1.0,1.0,0.0,0.809
1.409,teacher,0.8777,-0.2928,-0.3618,-0.1141,0.0,0.0,0.0,0.6223,0.8635,0.4753,-0.4056,0.1282,-0.7701,0.0,1.0,1.0,0.0,1.0
1.429,teacher,0.8763,-0.2899,-0.3665,-0.1178,0.0,0.0,0.0,0.6443,1.0,0.4727,-0.4016,0.1299,-0.7736,0.0,0.9623,1.0,0.0,0.0
1.449,teacher,0.8754,-0.2867,-0.3695,-0.1224,0.0,0.0,0.0,0.754,1.0,0.4675,-0.4,0.131,-0.7773,0.0,0.9591,0.9878,0.0,1.0
1.469,teacher,0.8759,-0.2816,-0.3715,-0.1251,0.0,0.0,0.0,0.6135,1.0,0.4642,-0.4012,0.1306,-0.7787,0.0,0.9811,1.0,0.0,0.9146
1.489,teacher,0.8774,-0.2758,-0.3719,-0.1255,0.0,0.0,0.0,0.7057,1.0,0.4629,-0.4049,0.1281,-0.7781,0.0,0.9654,1.0,0.0,1.0
1.509,teacher,0.8793,-0.2706,-0.3716,-0.1249,0.0,0.0,0.0,0.6618,1.0,0.4627,-0.4084,0.1252,-0.7768,0.0,0.9936,1.0,0.0,0.8618
1.529,teacher,0.8809,-0.266,-0.3715,-0.1235,0.0,0.0,0.0,0.697,1.0,0.4628,-0.41,0.1235,-0.7762,0.0,0.8933,0.9865,0.0,0.5977
1.549,teacher,0.8823,-0.262,-0.3716,-0.1216,0.0,0.0,0.0,0.7365,1.0,0.4623,-0.4094,0.1237,-0.7767,0.0,1.0,1.0,0.0,1.0
1.57,teacher,0.883,-0.2601,-0.3719,-0.1199,0.0,0.0,0.0,0.6926,0.9678,0.4611,-0.4084,0.1252,-0.7778,0.0,1.0,1.0,0.0,1.0
1.59,teacher,0.8829,-0.2609,-0.3719,-0.1187,0.0,0.0,0.0,0.6399,0.9548,0.4595,-0.4077,0.1273,-0.7787,0.0,0.9811,1.0,0.0,1.0
1.609,teacher,0.8825,-0.2632,-0.3715,-0.118,0.0,0.0,0.0,0.7189,1.0,0.4585,-0.4071,0.129,-0.7794,0.0,0.8149,0.9956,0.0,0.36
1.629,teacher,0.8823,-0.265,-0.371,-0.1171,0.0,0.0,0.0,0.6135,0.5374,0.4583,-0.4071,0.1296,-0.7794,0.0,1.0,1.0,0.0,1.0
1.65,teacher,0.8823,-0.2659,-0.3707,-0.116,0.0,0.0,0.0,0.6487,1.0,0.4586,-0.4075,0.1296,-0.779,0.0,0.9027,0.9878,0.0,1.0
1.67,teacher,0.8824,-0.2665,-0.3704,-0.1149,0.0,0.0,0.0,0.7189,1.0,0.4591,-0.4078,0.1295,-0.7786,0.0,0.9466,0.9498,0.0,1.0
1.69,teacher,0.8826,-0.2669,-0.3698,-0.1139,0.0,0.0,0.0,0.6179,1.0,0.4597,-0.4076,0.1298,-0.7783,0.0,0.909,0.9904,0.0,0.4393
1.71,teacher,0.883,-0.2674,-0.3689,-0.1127,0.0,0.0,0.0,0.7321,1.0,0.4604,-0.4066,0.1301,-0.7783,0.0,0.9247,1.0,0.0,1.0
1.73,teacher,0.8833,-0.2683,-0.3679,-0.1114,0.0,0.0,0.0,0.6882,0.7591,0.4612,-0.4053,0.1304,-0.7784,0.0,0.9309,0.959,0.0,1.0
1.75,teacher,0.8833,-0.2701,-0.3671,-0.1099,0.0,0.0,0.0,0.6443,1.0,0.462,-0.4047,0.1306,-0.7783,0.0,0.9999,0.9891,0.0,0.2544
1.77,teacher,0.883,-0.2725,-0.3666,-0.1081,0.0,0.0,0.0,0.4994,0.8504,0.4622,-0.4048,0.1307,-0.7781,0.0,0.8964,0.9799,0.0,1.0
1.79,teacher,0.8829,-0.2743,-0.3662,-0.106,0.0,0.0,0.0,0.6267,1.0,0.4618,-0.405,0.1313,-0.7781,0.0,0.9717,1.0,0.0,0.5713
1.81,teacher,0.883,-0.2753,-0.3658,-0.1035,0.0,0.0,0.0,0.6399,0.6939,0.4608,-0.4053,0.1323,-0.7784,0.0,0.9059,0.9878,0.0,0.941
1.83,teacher,0.8832,-0.2762,-0.3654,-0.101,0.0,0.0,0.0,0.6443,0.707,0.4597,-0.4057,0.1331,-0.7787,0.0,0.9654,0.9852,0.0,0.5977
1.85,teacher,0.8831,-0.2777,-0.3652,-0.0982,0.0,0.0,0.0,0.574,1.0,0.4588,-0.4066,0.1332,-0.7787,0.0,0.9184,1.0,0.0,1.0
1.87,teacher,0.8828,-0.28,-0.3648,-0.0955,0.0,0.0,0.0,0.6179,1.0,0.4578,-0.408,0.1332,-0.7786,0.0,0.862,0.9865,0.0,0.4921
1.89,teacher,0.8825,-0.2825,-0.3644,-0.0925,0.0,0.0,0.0,0.5916,0.3417,0.4564,-0.4098,0.1331,-0.7785,0.0,1.0,1.0,0.0,0.7033
1.91,teacher,0.8824,-0.2847,-0.364,-0.0889,0.0,0.0,0.0,0.5872,1.0,0.455,-0.4115,0.1328,-0.7785,0.0,0.9685,0.9812,0.0,0.4129
1.93,teacher,0.8829,-0.2856,-0.3631,-0.0845,0.0,0.0,0.0,0.6311,0.1983,0.4537,-0.413,0.132,-0.7786,0.0,0.7993,0.9786,0.0,1.0
1.95,teacher,0.884,-0.2858,-0.3612,-0.0798,0.0,0.0,0.0,0.7101,1.0,0.4529,-0.4144,0.1313,-0.7784,0.0,0.7805,0.9681,0.0,0.5977
1.97,teacher,0.8859,-0.2855,-0.3579,-0.0746,0.0,0.0,0.0,0.675,1.0,0.4527,-0.4148,0.1321,-0.7782,0.0,0.909,0.9341,0.0,1.0
1.99,teacher,0.8881,-0.287,-0.3524,-0.069,0.0,0.0,0.0,0.6004,1.0,0.4525,-0.4142,0.1353,-0.7781,0.0,0.8338,0.9197,0.0,0.8354
0.007,teacher,0.4553,-0.6098,0.2716,0.5892,0.0,0.0,0.0,0.3853,0.0,0.1571,0.2334,0.6282,0.7254,0.0,0.0,0.0385,0.0396,1.0
0.027,teacher,0.4619,-0.6091,0.2674,0.5866,0.1305,0.0,0.0,0.337,0.0,0.1461,0.2225,0.6273,0.7319,0.0,0.0,0.0,0.0,1.0
0.048,teacher,0.4638,-0.6141,0.2619,0.5825,0.0555,0.0,0.0,0.4204,0.0,0.137,0.2178,0.6279,0.7346,0.0,0.0689,0.0412,0.0195,0.6241
0.068,teacher,0.4619,-0.6221,0.2571,0.5775,0.1305,0.0,0.0,0.4116,0.0,0.1312,0.2182,0.6298,0.7339,0.0,0.1692,0.0084,0.0144,0.36
0.087,teacher,0.4608,-0.6282,0.2567,0.5719,0.0579,0.0,0.0,0.4116,0.0,0.1303,0.2214,0.6325,0.7307,0.0,0.0,0.0254,0.0472,0.1224
0.107,teacher,0.4633,-0.63,0.2612,0.5658,0.0626,0.0,0.0,0.3809,0.0,0.1331,0.225,0.6351,0.7269,0.0,0.0501,0.0163,0.0472,0.4393
0.127,teacher,0.4688,-0.6273,0.269,0.5606,0.0,0.0,0.0,0.5433,0.0,0.137,0.2273,0.6364,0.7244,0.0,0.0,0.0,0.022,0.4393
0.147,teacher,0.4756,-0.6216,0.2776,0.5571,0.0555,0.0,0.0,0.416,0.0,0.1405,0.227,0.6364,0.7237,0.0,0.0,0.0281,0.0,0.4393
0.167,teacher,0.4821,-0.6143,0.2859,0.5555,0.0907,0.0,0.0,0.3326,0.0,0.1424,0.2239,0.6357,0.7249,0.0,0.0908,0.0,0.0774,0.941
0.188,teacher,0.4879,-0.6061,0.2938,0.5552,0.1001,0.0,0.0,0.4775,0.0,0.1425,0.2193,0.6353,0.7267,0.0,0.0438,0.0542,0.0,0.0695
0.208,teacher,0.4925,-0.5988,0.3,0.5557,0.093,0.0,0.0,0.4467,0.0,0.1423,0.2167,0.6354,0.7274,0.0,0.0469,0.0189,0.0,0.4393
0.228,teacher,0.4959,-0.593,0.3045,0.5565,0.018,0.0,0.0,0.4643,0.0,0.1441,0.219,0.6348,0.7269,0.0,0.0406,0.0359,0.0018,0.8354
0.247,teacher,0.498,-0.5894,0.3065,0.5574,0.0,0.0,0.0,0.3897,0.0,0.1481,0.2248,0.6326,0.7261,0.0,0.1347,0.0425,0.095,0.7033
0.268,teacher,0.4984,-0.5885,0.3056,0.5584,0.0,0.0,0.0,0.4819,0.0809,0.1524,0.23,0.6299,0.726,0.0,0.0281,0.0451,0.0245,0.5977
0.288,teacher,0.4971,-0.5898,0.3026,0.5599,0.0063,0.0,0.0,0.4292,0.9026,0.1552,0.2326,0.628,0.7262,0.0,0.1598,0.0071,0.0396,0.096
0.308,teacher,0.4948,-0.5922,0.2983,0.5616,0.0555,0.0,0.0,0.337,0.1461,0.1564,0.2338,0.627,0.7264,0.0,0.0344,0.0425,0.0,0.5713
0.328,teacher,0.4924,-0.5947,0.2937,0.5637,0.1258,0.0,0.0,0.2931,0.8504,0.1565,0.2344,0.6266,0.7266,0.0,0.0,0.0215,0.0497,1.0
0.347,teacher,0.4902,-0.5965,0.2893,0.5659,0.0,0.0,0.0,0.3897,0.4852,0.1561,0.2349,0.6262,0.7268,0.0,0.0563,0.0176,0.0396,0.8882
0.368,teacher,0.4881,-0.5978,0.285,0.5684,0.1024,0.0,0.0,0.3414,0.0026,0.1556,0.2351,0.6259,0.7272,0.0,0.0187,0.0,0.0,1.0
0.388,teacher,0.4858,-0.5991,0.2817,0.5707,0.0,0.0,0.0,0.4116,0.0,0.1552,0.2351,0.6255,0.7277,0.0,0.0,0.0176,0.0,1.0
0.408,teacher,0.4835,-0.6003,0.2797,0.5724,0.0,0.0,0.0,0.3589,0.0,0.1545,0.2343,0.625,0.7284,0.0,0.0,0.0228,0.0,0.8882
0.428,teacher,0.4822,-0.6005,0.2781,0.574,0.0204,0.0,0.0,0.4292,0.4591,0.1534,0.232,0.6241,0.7301,0.0,0.0689,0.0241,0.0,0.4393
0.448,teacher,0.4843,-0.5984,0.2765,0.5752,0.0134,0.0,0.0,0.3809,0.0,0.1513,0.2278,0.6221,0.7336,0.0,0.0751,0.0451,0.0,0.0167
0.468,teacher,0.4898,-0.5949,0.2729,0.5759,0.0063,0.0,0.0,0.4687,0.0,0.1479,0.2225,0.6182,0.7392,0.0,0.0,0.0451,0.0,0.1488
0.488,teacher,0.4977,-0.5918,0.2639,0.5765,0.0,0.0,0.0,0.6004,0.0,0.1431,0.2169,0.6108,0.7479,0.0,0.0093,0.0634,0.0,0.4921
0.508,teacher,0.5059,-0.5912,0.2467,0.5776,0.0,0.0,0.0,0.3765,0.0,0.1385,0.2123,0.5984,0.76,0.0,0.2789,0.0948,0.0,0.4657
0.528,teacher,0.5127,-0.5943,0.2208,0.5789,0.0087,0.0,0.0,0.6179,0.0,0.1339,0.2084,0.5801,0.776,0.0,0.0,0.1446,0.0,1.0
0.548,teacher,0.5179,-0.6003,0.1894,0.5793,0.0,0.0,0.0,0.4862,0.0,0.13,0.2045,0.5575,0.794,0.0,0.0,0.1079,0.0,0.7298
0.568,teacher,0.5235,-0.6068,0.1572,0.5771,0.0,0.0,0.0,0.2799,0.0,0.1271,0.2004,0.5312,0.8133,0.0,0.0783,0.1341,0.0,0.8618
0.589,teacher,0.5326,-0.6115,0.1243,0.5718,0.0,0.0,0.0,0.3984,0.0,0.1248,0.1961,0.5035,0.8322,0.0,0.072,0.1524,0.0,0.4393
0.608,teacher,0.5452,-0.6128,0.0933,0.5644,0.0,0.0,0.0,0.2755,0.0,0.1217,0.1924,0.4752,0.8499,0.0,0.0689,0.159,0.0,0.0
0.628,teacher,0.5604,-0.6111,0.0632,0.5554,0.0,0.0,0.0,0.4028,0.0,0.1165,0.1915,0.4466,0.8662,0.0,0.0971,0.1917,0.0,0.4129
0.648,teacher,0.5759,-0.6081,0.0339,0.5453,0.0,0.0,0.0,0.3589,0.0,0.1097,0.1952,0.4171,0.8809,0.0,0.0,0.2428,0.0,0.3072
0.67,teacher,0.5897,-0.6052,0.0063,0.5347,0.0,0.0,0.0,0.337,0.0,0.1032,0.2034,0.3876,0.8932,0.0,0.1316,0.2035,0.0,0.0431
0.689,teacher,0.603,-0.6027,-0.0219,0.5221,0.0,0.0,0.0,0.3853,0.0,0.097,0.2146,0.3555,0.9045,0.0,0.1911,0.3135,0.0,1.0
0.708,teacher,0.6156,-0.6003,-0.0494,0.5081,0.0,0.0,0.0,0.5038,0.0,0.0901,0.2255,0.3231,0.9147,0.0,0.2256,0.3174,0.0,0.4921
0.728,teacher,0.6278,-0.5974,-0.0757,0.4932,0.0,0.0,0.0,0.2931,0.0,0.0809,0.2341,0.2902,0.9244,0.0,0.2569,0.3973,0.0,0.4393
0.75,teacher,0.6401,-0.5938,-0.101,0.4768,0.0,0.0,0.0,0.5477,0.0,0.0688,0.2382,0.2584,0.9337,0.0,0.2883,0.4012,0.0,0.8354
